title,date,url,content,category,source,reported_time
بانی پی ٹی آئی نے لاہورہائیکورٹ کافیصلہ سپریم کورٹ میں چیلنج کردیا,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139595,لاہور ہائیکورٹ نے بانی پی ٹی آئی کی ضمانت کی درخواستیں مسترد کی تھیں جس کیخلاف  سپریم کورٹ میں اپیل دائر کر دی گئی ہے۔ یہ بھی پڑھیں: واضح رہے کہ لاہور ہائیکورٹ نے بانی پی ٹی آئی کی ضمانت کی درخواستیں مسترد کی تھیں۔,N/A,24_news,15:07:PM
سرگودھا میں چھیٹر خانی کی شکایت کرنے پر اوباش نے خاتون کو قتل کر دیا,"Jul 27, 2025",https://www.24urdu.com/27-Jul-2025/139691,پولیس کے مطابق کوٹ مومن میں 30 سالہ خاتون اپنی بیٹی کے ساتھ بازار گئی تھی۔ باز ار میں ایک نوجوان نے اس سے بدتمیزی کی جس کے بعد گھر والوں سے واقعے کی شکایت کی گئی جس پر نوجوان نے خاتون کو گولی مار کر قتل کر دیا۔ پولیس کا کہنا ہے کہ مقتولہ کے بھائی کی مدعیت میں ملزم کے خلاف مقدمہ درج کر لیا گیا۔ پولیس کا کہنا ہے کہ ملزم کی گرفتاری کے لیے ٹیمیں تشکیل دے دی گئی ہیں، جلد گرفتار کر لیا جائے گا۔,N/A,24_news,13:07:PM
پشاور ،حوالہ ہنڈی اور غیر قانونی کرنسی ایکسچینج میں ملوث 9 ملزمان گرفتار,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139620,تفصیلات کے مطابق حوالہ ہنڈی اور غیر قانونی کرنسی ایکسچینج میں ملوث نیٹ ورکس میں گرفتار  کئے گئے 9 ملزمان میں محمد حمزہ خان ، محمد یٰسین ، امداد اللہ اور دانش جمیل ،موصم ، محمد ابرار، ذاکر علی،  محمد علی اور حق نواز  کا نام شامل ہے۔ملزمان کو پشاور ، نوشہرہ ، مردان اور لوئر دیر کے مختلف علاقوں سے گرفتار کیا گیا۔چھاپہ میں ملزمان سے بھاری مالیت کی ملکی و غیر ملکی کرنسی برآمد  کر لی گئی، جن میں مجموعی طور 34 لاکھ 60 ہزار پاکستانی روپے اور غیر ملکی کرنسی کی مد میں 9300 سعودی ریال ، 500 اماراتی درہم ،  1250 قطری ریال  اور 750 افغانی بھی برآمد ہوئے ۔ملزمان سے حوالہ ہنڈی سے متعلق رسیدیں اور دیگر شواہد بھی برآمد کر لئےگئے ۔ملزمان بغیر لائسنس کرنسی ایکسچینج کا کاروبار کرنے اور حوالہ ہنڈی میں ملوث پائے گئے ۔ملزمان کو گرفتار کر کے تفتیش کا آغاز کر دیا گیا ہے۔ یہ بھی پڑھیں:,N/A,24_news,18:56:PM
خوشاب: نواحی گاؤں میں 2 بہنوں سے مبینہ زیادتی,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139564,(24نیوز)خوشاب میں 2 بہنوں کو مبینہ طور پر زیادتی کا نشانہ بنایا گیا۔ پولیس کے مطابق خوشاب کے نواحی گاؤں میں 2 بہنوں کے ساتھ مبینہ زیادتی کا واقعہ پیش آیا جس کا مقدمہ درج کرلیا گیا ہے۔ پولیس کا کہنا ہےکہ دونوں بہنوں کے ساتھ زیادتی کا  واقعہ21 جولائی کو پیش آیا تھا، واقعے کے مقدمے میں 3 ملزمان کو نامزد کیا گیا ہے جن کی گرفتاری کے لیے کوششیں جاری ہیں۔,N/A,24_news,10:07:AM
پاکپتن: نامعلوم افراد نے کمسن بچے کو تیز دھار آلے سے قتل کردیا,"Jul 25, 2025",https://www.24urdu.com/25-Jul-2025/139490,پولیس کے مطابق کرمانوالہ چوک میں گزشتہ روز نامعلوم افراد نے ساڑھے 4 سالہ محمد احمد کو گلا کاٹ کر قتل کردیا،ایف آئی آر کے مطابق بچے کی والدہ اپنے بیٹے کو بچوں کے ساتھ کھیلتا چھوڑ کر سودا سلف لینے گئی تھی، واپس آنے پر دیکھا کہ بچہ زخمی حالت میں زمین پر پڑا تھا۔ بچے کو فوراً تشویشناک حالت میں ٹیچنگ ہسپتال منتقل کیا گیا، جہاں وہ زخموں کی تاب نہ لاتے ہوئے دم توڑ گیا۔ پولیس نے بچے کی والدہ کی مدعیت میں مقدمہ درج کرلیا ہے۔,N/A,24_news,13:33:PM
کراچی:  مبینہ مقابلے کے دوران دو  ڈاکوؤں کو زخمی حالت میں گرفتار,"Jul 29, 2025",https://www.24urdu.com/29-Jul-2025/139867,ایس ایچ او چوہدری نواز نے بتایا کہ ڈاکوؤں کی شناخت امین اور نسیم کے نام سے کی گئی جبکہ پولیس نے ڈاکوؤں کے قبضے سے 2پستول، موبائل فون اور مسروقہ موٹر سائیکل برآمد کرلی۔ پولیس نے زخمی ڈاکوؤں کو طبی امداد کے لیے اسپتال منتقل کر دیا جبکہ پولیس گرفتار ڈاکوؤں کا کرمنل ریکارڈ بھی چیک کر رہی ہے۔,N/A,24_news,01:14:AM
پشاور میں کار سے 3 افراد کی لاشیں برآمد,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139857,پولیس کے مطابق قتل ہونے والوں میں ایک اجرتی قاتل بھی شامل ہے، جو پولیس کو متعدد مقدمات میں مطلوب تھا،پولیس کی ابتدائی تفتیش کے مطابق مقتولین کو کہیں اور قتل کرکے جائے وقوعہ پر لایا گیا ہے۔ شواہد اکٹھے کرکے ورثا کی تلاش اور واقعے کی تفتیش شروع کردی گئی۔,N/A,24_news,22:37:PM
تھرپارکر: 3 ماہ قبل قتل کی گئی لڑکی کے کیس کا ایک اور ملزم گرفتار,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139782,پولیس کے مطابق واقعہ تحصیل نگرپاکر کے نواحی گائوں نیباڑو میں 3 ماہ قبل پیش آیا تھا جہاں پر رات کو نیند میں سوئی ہوئی لڑکی دھانی کپری کو غیرت کے نام پر باپ اور بھائی نے کلہاڑی مار کر قتل کیا اور لاش قریبی ویران کنویں میں پھینک کر واقعہ کو خودکشی کا رنگ دیا تھا۔ لڑکی کی ماں نے اپنے بھائی کو یہ سب واقعہ بتایا جس پر لڑکی کے ماموں نے 19 اپریل کو نگرپاکر پولیس اسٹیشن پر پہنچ کر قتل کی اطلاع دی۔ پولیس نے لاش کو پوسٹ مارٹم کے لیے اسپتال لا کر باپ بادل کپری اور بھائی میر حسن کو گرفتار کرلیا اور قتل کا مقدمہ درج کیا۔ اسی کے ساتھ ہی لڑکی کے مامو نے مقتولہ کی ماں کا حوالہ دے کر ایف آئی آر میں لکھوایا کہ لڑکی کے محلے کے ایک لڑکے کے جنسی تعلقات تھے۔ فارنزک اور ڈی این ای رپورٹ میں لڑکی 5 ماہ کی حاملہ ہونے تصدیق ہوئی ہے اور بچے کا ڈی این اے محلے کے لڑکے قاسم سے میچ ہوئے ہیں۔ پولیس نے قاسم کو گرفتار کر کہ عدالت میں پیش کیا۔ پولیس کے انویسٹی گیشن افسر کے مطابق قاسم نے بیان دیا کہ اس کے لڑکی کے ساتھ گزشتہ 3 سال یعنی 14سال کی عمر سے جنسی تعلقات تھے جس پر عدالت نے اسے جیل بھیج دیا۔ واضح رہے کہ لڑکی کے قاتل باپ اور بھائی کو پہلے ہی گرفتار کر لیا گیا تھا۔,N/A,24_news,10:33:AM
پی ٹی آئی کارکنوں کی سزا معطل ،ضمانتیں منظور,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139571,جوڈیشل مجسٹریٹ احمد شہزاد گوندل نے 382 اے کے تحت فیصلہ سنایا، کارکنان پر تھانہ رمنا میں دو مقدمات درج تھے، عدالت نے 20، 20 ہزار روپے کے مچلکوں کے عوض ضمانت کی منظوری دی۔ یہ بھی پڑھیں: عدالت نے پی ٹی آئی ورکرز کی ضمانتیں 382 اے کے تحت منظور کیں اورجوڈیشل مجسٹریٹ احمد شہزاد گوندل نے ضمانت کی درخواستوں پر فیصلہ سنایا۔,N/A,24_news,11:35:AM
سوات: پولیس اور سی ٹی ڈی کی مشترکہ کارروائی، 3 دہشتگرد ہلاک,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139569,(24نیوز) پولیس اور سی ٹی ڈی کی مشترکہ کارروائی میں  3 دہشتگرد ہلاک ہوگئے۔ ڈی پی او کے مطابق  پولیس اور سی ٹی ڈی نے سوات کے علاقے پارڑئی میں کارروائی کی، ڈی پی او نے بتایا کہ فورسز کی مشترکہ کارروائی کے نتیجے میں 3 دہشتگرد ہلاک ہوگئے جن کی شناخت  اجمل، وقاص اور عبدالغفار کے نام سے ہوئی ہے۔ دوسری جانب ہنگو کے علاقے تورہ وڑی میں دورانِ آپریشن دہشت گردوں نے پولیس وین پر فائرنگ کی جس کے بعد پولیس کی جوابی کارروائی میں ایک دہشتگرد مارا گیا۔,N/A,24_news,11:32:AM
قصورمیں معصوم بچی کیساتھ نازیبا حرکت اورپولیس کاکردار!,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139843,"27جولائی کوایک خبرموصول ہوئی کہ قصور میں ایک بچی کیساتھ ایک شخص نے نازیباحرکت کی ہے، پھر اِس خبر کاویڈیوثبوت بھی مجھ تک پہنچ گیا،اسے شیئرکیاتو یہ اُڑتی اُڑتی اُس گھرکی دیوار پر بیٹھ گئی جسےعام طور پر انصاف کا گھرکہاجاتاہے،یعنی وزیراعلٰی ہاؤس اور پھربالآخر وہی ہوا جو عام طورپرہمارےہاں ہواکرتاہے کہ ""پولیس حرکت میں آگئی""۔ چیئرپرسن پنجاب ویمن پروٹیکشن اتھارٹی حنا پرویز بٹ کےمطابق وزیراعلی مریم نواز نے واقعہ کا سخت نوٹس لیا تھا،شہری سوال کرتے ہیں کہ نہ جانے حکام بالا کے ایکشن پر ہی مقامی پولیس حرکت میں کیوں آتی ہے؟کیاپنجاب پولیس بےبال و پر ہے؟یااسےفوری انصاف کیلئےکسی حکم کی ضرورت ہوتی ہے؟ قصورکے ڈی پی او عیسیٰ خان ہیں، بتایاگیاہے کہ وہ معصوم بچی کے گھر پہنچے،واقعہ کی تفصیلات معلوم کیں،ملزم پکڑا گیااورایف آئی آر درج کرلی گئی ہے،ویڈیو کے مطابق اِس شخص نے اُس بچی کیساتھ نازیباحرکت کی تھی جوقصور کی ایک گلی میں کھیل رہی تھی۔ یہ جاننا بھی ضروری ہے کہ ملک بھرمیں جنوری سے جون تک کتنے بچےاغواہوئے؟اوروہ بچےجو لاپتہ ہوگئے،ان کی تعدادکتنی ہے؟ملک میں بچوں کے جنسی استحصال اور بدسلوکی کے حوالے سے ایک رپورٹ میں پریشان کن انکشافات کیے گئے ہیں،ایک  رپورٹ کے مطابق 2025ء کے پہلے 6 مہینوں میں 950 بچوں کےساتھ جنسی استحصال ، 605 بچوں کے اغوا کےمقدمات درج ہوئے، اس سال 34 کم عمر بچوں کی شادیوں یا ونی کے مقدمات رپورٹ کیےجاچکےہیں،62 ایسےمقدمات رپورٹ ہوئے جن میں نومولود بچوں کومختلف مقامات پر مردہ یا زندہ پایا گیا،ان کیسز میں 1019 یعنی 52  فیصد متاثرہ لڑکیاں اور875 یعنی 44 فیصد لڑکے تھے، 3 فیصد کیسز نئے پیدا ہونے والے بچوں کےمتعلق ہیں،ڈی پی او قصور عیسیٰ خان کےپاس موقع ہے کہ وہ پکڑے جانے والےملزم جس کیخلاف ویڈیوثبوت موجودہے، سخت ایکشن لےکر،اسےدرندہ صفتوں کیلئےعبرت کی مثال بنادیں! اورجو بھی تفتیشی اس کیس میں ملزم کو ریلیف دینےکیلئے""روایتی کردارـ""اداکرنےکی کوشش کرے،اُسے دبنگ ڈی پی او ٹوبہ ٹیک سنگھ عبادت نثار کی طرح پہلے سب انسپکٹر سے اے ایس آئی،پھراے ایس آئی سے ہیڈ کانسٹیبل اور پھر کانسٹیبل سےڈسمس کرکےاعلٰی کارکردگی کی وہ مثال قائم کریں، اپنا بھرم کھوتے جاتے ہمارے معاشرے کو جس کی آج بہت ضرورت ہے۔",N/A,24_news,20:36:PM
سپریم کورٹ ؛بانی پی ٹی آئی کی9 مئی مقدمات میں ضمانت کی اپیلیں سماعت کیلئے مقرر,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139840,(امانت گشکوری)سپریم کورٹ  میں بانی پی ٹی آئی عمران خان کی9 مئی مقدمات میں ضمانت کی آٹھ اپیلیں سماعت کیلئے مقرر کر دی گئیں۔ چیف جسٹس یحییٰ آفریدی کی سربراہی میں دو رکنی بنچ کل ساڑھے نو بجے سماعت کرے گا،دو رکنی بنچ میں جسٹس محمد شفیع صدیقی شامل ہیں۔ یاد رہے کہ بانی پی ٹی آئی نے لاہور ہائیکورٹ کا فیصلہ سپریم کورٹ میں چیلنج کر رکھا ہے۔ یہ بھی پڑھیں:,N/A,24_news,20:24:PM
توشہ خانہ ٹو کیس کی سماعت کسی کارروائی کے بغیر ملتوی,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139590,سپیشل جج سنٹرل شاہ رخ ارجمند نےسماعت کی،بانی پی ٹی آئی اوربشریٰ بی بی کمرہ عدالت میں پیش ہوئے، حاضری لگائی گئی،وکلا صفائی کے نہ آنے کے باعث جج اپنے چیمبر میں موجود رہے۔ پراسیکیوشن ٹیم کمرہ عدالت میں موجود رہی،بانی پی ٹی آئی کے وکیل نے گواہ محسن حسن پر جرح مکمل کرنی تھی،گواہ آفیسر دفتر خارجہ محسن حسن بھی کمرہ عدالت میں موجود رہے لیکن وکلا ءصفائی پیش نہ ہوئے۔ یہ بھی پڑھیں: توشہ خانہ ٹو کیس کی آئندہ سماعت کے لئے منگل 29 جولائی کی تاریخ مقرر کر دی گئی ہے۔,N/A,24_news,14:47:PM
خطرناک ڈکیت کو تفتیش کیلئے لے جاتے ہوئےپولیس پر حملہ،ملزم جیدی ساتھیوں کی فائرنگ سے مارا گیا,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139643,سی سی ڈی ترجمان  کے مطابق جہلم کی تحصیل پنڈادانخان میں مشہور خطرناک ڈکیت جاوید اقبال عرف جیدی کو تفتیش کے سلسلے میں لے جایا جا رہا تھا ، کہ ملزم کے مسلحہ ساتھیوں نے ملزم جیدی کو چھڑانے کے لئے حملہ کر دیا ،ملزمان کی فائرنگ سے پولیس گاڑی کو شدید نقصان پہنچا،ملزمان کی فائرنگ سے ایک پولیس اہلکار کی سر پر گولی لگی خوش قسمتی سے بلٹ پروف ہیلمٹ کی وجہ سے محفوظ رہا ،جبکہ جاوید اقبال عرف جیدی اپنے ہی ساتھیوں کی فائرنگ سے زخمی ہو گیا ،جو کہ بعد میں زخموں کی تاب نہ لاتے ہوئے انتقال کر گیا ۔ ملزم جاوید اقبال عرف جیدی چوری ،ڈکیتی ،قبضہ اور قتل جیسی وارداتوں میں ملوث تھا ۔ یہ بھی پڑھیں:,N/A,24_news,21:07:PM
ہیروئن سمگلنگ کےجرم میں مکہ مکرمہ میں پاکستانی شہری کو سزائے موت دےدی گئی,"Jul 27, 2025",https://www.24urdu.com/27-Jul-2025/139754,سعودی خبر ایجنسی کے مطابق وزارت داخلہ  نے بیان جاری کیا ہےکہ مکہ مکرمہ میں منشیات اسمگلنگ کے جرم میں مجرم کو سزائے موت دے دی گئی۔ وزارت داخلہ کے مطابق پاکستانی شہری  بختیار  زیب مملکت میں ہیروئن اسمگلنگ کرنےکے جرم میں گرفتار ہوا تھا۔ مجاز عدالت نے مجرم کو سزائے موت سنائی تھی جسے سپریم کورٹ نے بھی برقرار رکھا۔ سعودی وزارت داخلہ کے مطابق  مجرم کو اتوار کے روز  مکہ مکرمہ میں سزائے موت دے دی گئی۔,N/A,24_news,23:31:PM
راولپنڈی میں غیرت کے نام پر ایک اور خاتون قتل,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139583,"راولپنڈی میں غیرت کے نام پر ایک اور خاتون کو قتل کرنے کا واقعہ صادق آباد کے علاقے شکریال میں پیش آیا ہے جہاں خاتون کو فائرنگ کرکے قتل کردیا گیا،پولیس کا کہنا ہے کہ خاتون کی لاش کو پوسٹ مارٹم کے لیے اپستال منتقل کیا جارہا ہے، مقتولہ کی شناخت سدرہ کے نام سے ہوئی ہے جبکہ واقعے کی مزید تحقیقات کی جارہی ہے۔ خیال رہے کہ  رہے کہ غیرت کے نام پر خواتین کے قتل (عام طور پر ""آنر کلنگ” کے نام سے جانا جاتا ہے) کا رجحان پاکستان اور دیگر خطوں میں ایک سنگین سماجی اور قانونی مسئلہ ہے۔ یہ عمل خاندانی عزت، روایات یا سماجی دباؤ کے نام پر خواتین کے خلاف تشدد کا ایک سنگین روپ ہے، جو اکثر جان لیوا نتائج کا باعث بنتا ہے، حالیہ برسوں میں، اس رجحان کی وجہ سے ہزاروں خواتین اپنی جانوں سے ہاتھ دھو بیٹھی ہیں۔ غیرت کے نام پر قتل کے واقعات پاکستان کے دیہی اور شہری دونوں علاقوں میں رپورٹ ہو رہے ہیں، لیکن دیہی علاقوں میں اس کی شرح زیادہ ہے۔",N/A,24_news,13:30:PM
راولپنڈی میں لڑکی کا قتل، ملزمان کو 4روزہ جسمانی ریمانڈ منظور,"Jul 28, 2025",https://www.24urdu.com/28-Jul-2025/139827,(ارشاد قریشی)راولپنڈی میں جرگے کے حکم پر لڑکی کے قتل میں ملوث ملزمان کو 4روزہ جسمانی ریکارڈ پر پولیس کے حوالے کردیاگیا۔ تفصیلات کے مطابق پولیس نے مقتولہ کے مبینہ شوہر، سسراوربھائی جرگوئی سمیت 6 ملزمان کو سول جج قمر عباس تارڑ کی عدالت میں پیش کیا۔ملزمان کو سکیورٹی کے سخت انتظامات میں عدالت میں پیش کیا گیا۔ پولیس نے  6ملزمان کے10روزہ جسمانی ریمانڈ کی استدعا کی۔عدالت نے ملزمان کا 4روزہ جسمانی ریمانڈ منظور کر کے پولیس کے حوالے کر دیا۔ ملزمان میں مقتولہ کا مبینہ شوہر ضیاالرحمان، سسر محمد صالح عرف سلیم خان والد عرب گل ،بھائی ظفر اللہ عرب  اور جرگے کا سربراہ عصمت اللہ شامل ہیں۔ یہ بھی پڑھیں:,N/A,24_news,18:32:PM
پیکا ایکٹ،خاتون کو بلیک میل کرنے والے ملزم کو سخت سزا,"Jul 26, 2025",https://www.24urdu.com/26-Jul-2025/139635,تفصیلات کے مطابق اسلام آباد ڈسٹرکٹ اینڈ سیشن کورٹ میں ایڈیشنل سیشن جج عدنان رسول لاڑک کی عدالت نے پیکا ایکٹ  کے تحت درج مقدمہ میں ملزم ڈاکٹر خان کو سزا کا حکم دیا ،عدالت نے ڈاکٹر خان کو جرم ثابت ہونے پر 3 تین سال قید بامشقت کی سزا کا حکم دیا ،مجرم کو قید کیساتھ  30 ہزار جرمانے کا بھی حکم ،مجرم کیخلاف بلیک میلنگ،قابل اعتراض تصاویر کی تشہیر و دیگر دفعات کے تحت مقدمہ درج تھا ،عدالت نے مجرم ڈاکٹر خان کو شکایت کنندہ کو 4 لاکھ ہرجانہ ادا کرنے کا بھی حکم سنایا۔ واضح رہےکہ مجرم  ڈاکٹر خان کے خلاف پیکا ایکٹ و دیگر دفعات کے تحت مقدمہ ایف آئی اے نے درج کیا تھا،مجرم ڈاکٹر خان کیجانب سے خاتون کے شوہر کو بھی تصاویر اور ہتک آمیز پیغامات بھیجتا تھا۔ یہ بھی پڑھیں:,N/A,24_news,20:05:PM
شاندانہ گلزار کی درخواست پر ایس ایس پی کو نوٹس، 23 جولائی کو عدالت طلب,"Jul 21, 2025",https://www.24urdu.com/21-Jul-2025/139078,پشاور کی عدالت عالیہ میں پی ٹی آئی رکن اسمبلی شاندانہ گلزار کی ایس ایچ او بڈھ بیر کے خلاف دائر درخواست پر سماعت ہوئی، درخواست پر جسٹس اعجاز انور اور جسٹس فہیم ولی نے سماعت کی۔ سماعت کے دوران درخواست گزار کے وکیل نے موقف اختیار کیا کہ درخواست گزار عوامی نمائندہ ہیں اور عدالت سے کچھ عرض کرنا چاہتی ہیں۔ درخواست گزار ایم این اے شاندانہ گلزار نے کہا کہ میرے حلقے میں لوگ لاپتہ ہو رہے ہیں، 3 ماہ میں ان کا کچھ پتہ نہیں چلا، جس پر جسٹس اعجاز انور نے کہا کہ ہمارے سامنے تو گمشدگی کا ابھی تک کوئی کیس نہیں آیا، آپ کے حلقے میں کیا یہ ایک ایشو رہ گیا ہے؟ جسٹس اعجاز انور نے کہا کہ آپ کے حلقے میں شاید پاکستان میں سب سے زیادہ دہشتگردی ہے۔ جسٹس اعجاز انور نے استفسار کیا کہ 2013 سے آپ کی حکومت ہے، کیا آج تک کوئی بڑا پراجیکٹ کیا؟ وہاں دشمنیاں ہیں، لوگ قتل ہوئے، کیا سیاسی لوگوں نے آج تک اس کے حل کے لیے کوئی جرگہ کیا؟ سماعت کے دوران جسٹس اعجاز انور نے سوال رکھا کہ ہمارے پاس جو رپورٹس ہیں ان کے مطابق آئس، اسلحہ اور ہوائی فائرنگ پر پابندی ہے، میں بھی اس حلقے سے ہوں، کیا وہاں پر کوئی یونیورسٹی، کالج، گرلز کالج یا پلے گراؤنڈ بنایا؟ دوران سماعت جسٹس اعجاز انور نے مزید کہا کہ آپ صرف اس طرح سے ایس ایچ او کا تبادلہ کروانے کے علاوہ کچھ نہیں کر رہے، اگر اس حوالے سے کوئی ایف آئی آر آئی تو ہم اس کو سن لیں گے، صرف الزامات پر ہم کسی کے خلاف کارروائی کا حکم نہیں دے سکتے، 50 سال سے اس علاقے میں رہتا ہوں، مجھے وہاں کے حقائق معلوم ہیں، یہ بی بی شاید اس علاقہ میں رہتی بھی نا ہوں۔ جس کے جواب میں درخواست گزار شاندانہ گلزار نے کہا کہ میں وہاں رہتی ہوں، وہاں پر میرا گھر ہے، حلقے میں کام کے حوالے سے شاندانہ گلزار نے کہا کہ میں نے بڈھ بیر گرلز کالج اور زچہ و بچہ ہسپتال وہاں پر منظور کروایا ہے۔ جس پر جسٹس اعجاز انور نے کہا کہ آپ کو کوئی لیگل بات کرنی ہے تو کریں، دیگر لوگ بیٹھے ہیں، ہم نے ان کو بھی سننا ہے۔ درخواست گزار نے بتایا کہ وہاں پر ایس ایچ او کے خلاف لوگوں نے احتجاج کیا جس پر جسٹس اعجاز انور نے کہا کہ اس پر تو حکومت نے انکوائری کا کہا ہے، ان کی رپورٹ آجائے گی نا؟ عدالت نے ایس ایس پی کو طلبی نوٹس جاری کرتے ہوئے 23 جولائی کو ہونے والی آئندہ سماعت پر پیش ہونے کا حکم جاری کر دیا۔,N/A,24_news,14:03:PM
نورمقدم قتل کیس میں اہم پیشرفت،میڈیکل بورڈ تشکیل دینے کا فیصلہ,"Jul 20, 2025",https://www.24urdu.com/20-Jul-2025/138989,سپرنٹنڈنٹ اڈیالہ جیل نے میڈیکل بورڈ کی تشکیل کیلئے پمز ہسپتال کی انتظامیہ کو خط لکھ دیا۔ ذرائع کے مطابق میڈیکل بورڈ کی تشکیل کیلئے خط صدرِ مملکت سے رحم کی اپیل کے تناظر میں ارسال کیا گیا،خط میں ظاہر جعفر کی ذہنی حالت جانچنے کیلئے میڈیکل بورڈ کی تشکیل کی درخواست کی گئی ہے۔ یہ بھی پڑھیں: خط میں سپرنٹنڈنٹ اڈیالہ جیل کی جانب سے ماہر نفسیات پر مشتمل بورڈ بنانے کی سفارش کی گئی ہے ،خط کے متن کے مطابق ظاہر جعفر کی ذہنی کیفیت پر سوالات کے بعد کارروائی کی جا رہی ہے۔ خط پر سپرنٹنڈنٹ، میڈیکل آفیسر اور ماہر نفسیات کے دستخط موجود ہیں۔,N/A,24_news,15:10:PM
وزیراعلیٰ خیبر پختونخوا علی امین گنڈاپور کے وارنٹ گرفتاری جاری,"Jul 19, 2025",https://www.24urdu.com/19-Jul-2025/138893,ڈسٹرکٹ اینڈ سیشن کورٹس اسلام آباد نے علی امین گنڈا پور کو گرفتار کرکے پیش کرنے کا حکم دیتے ہوئے حاضری سے استثنیٰ کی درخواست مستردکردی۔ یہ بھی پڑھیں: جوڈیشل مجسٹریٹ مبشر حسن چشتی نے وارنٹ گرفتاری جاری کرتے ہوئے کیس کی سماعت 21 جولائی تک ملتوی کردی۔,N/A,24_news,15:47:PM
پشاور میں فائرنگ سے 2 افراد جاں بحق,"Jul 22, 2025",https://www.24urdu.com/22-Jul-2025/139243,پولیس کے مطابق ملزمان گاڑی پر فائرنگ کر کے فرار ہوئے۔ ملزمان کی گرفتاری کے لیے ٹیم تشکیل دیدی ہے،پولیس کا کہنا ہے کہ مقتولین کی شناخت کرامت شاہ اور یوسف خان کے ناموں سے ہوئی۔ پولیس کے مطابق مقتول کرامت شاہ حال ہی میں قتل کیس میں جیل سے ضمانت پر رہا ہوا تھا۔ مقتول بھتیجے کے قتل کیس میں جیل گیا تھا۔,N/A,24_news,23:20:PM
26 نومبر احتجاج کیس،پی ٹی آئی رہنماؤں کی عبوری ضمانت میں 8 ستمبر تک توسیع,"Jul 22, 2025",https://www.24urdu.com/22-Jul-2025/139166,انسداددہشت گردی عدالت نمبر ایک کےڈیوٹی جج طاہر عباس سپرا  نے مجموعی طور پر ضمانت قبل از گرفتاری کی 230 درخواستوں پر سماعت کی،بیرسٹر گوہر، زرتاج گل،عمیر نیازی، لطیف کھوسہ اور دیگر عدالت میں پیش ہوئے۔ بشری بی بی،سلمان اکرم راجا،شیر افضل مروت، عمر ایوب، شبلی فراز کی حاضری سے استثنی کی درخواستیں دائرکی گئیں جو عدالت نےمنظورکرلیں۔ پی ٹی آئی رہنماؤں کےخلاف تھانہ مارگلہ ،رمنا کوہسار اور دیگر میں 19 مقدمات درج ہیں۔,N/A,24_news,10:53:AM
غیر رجسٹرڈ کال سینٹرز کے خلاف آپریشن،درجنوں ملزمان گرفتار,"Jul 21, 2025",https://www.24urdu.com/21-Jul-2025/139057,مالی فراڈ کا بڑا عالمی نیٹ ورک چلانے والوں کے پاکستان میں موجود سولہ ٹھکانوں پر چھاپے مارے گئے،ان کے خلاف نیشنل سائبر کرائم انویسٹی گیشن اتھارٹی کی’’گرے آپریشن‘‘ کے نام سے ملک بھرمیں کارروائیاں جاری ہیں جس کے دوران درجنوں ملزمان کو گرفتارکرلیا گیاہے۔ ذرائع کےمطابق ایک ایک کال سینٹر میں پچاس سے پانچ سو نوجوانوں کو بھرتی کیا جاتا تھا،وی پی این اور مخصوص سافٹ ویئرز کے ذریعے امریکا، بھارت، پرتگال، یونان سمیت کئی ممالک کی پروفائلنگ پاکستان میں کیے جانے کابھی انکشاف ہوا ہے۔ آن لائن شاپنگ اور سیروتفریح کے شوقین افراد ملزمان کا آسان ہدف ہیں،ان کاڈیٹا پاکستان سے بیرون ملک گروہوں تک پہنچایا جاتاہے جہاں اس عالمی نیٹ ورک کے کارندے لاکھوں ڈالرکا فراڈ کرتے تھے،کئی غیرقانونی کال سینٹرز ایس ای سی پی سے رجسٹریشن لے کر خود کو قانونی ظاہر کرتے رہے،مگر حقیقت میں وہ  ہائی ٹیک فراڈ فیکٹریاں چلا رہے تھے۔ یہ بھی پڑھیں: ڈپٹی ڈائریکٹر این سی سی آئی اے محمود الحسن کاکہنا ہے کہ ایک ماہ میں ہم نے لگ بھگ 16 کال سینٹرز پر چھاپےمارے  ،جو والدین اپنے بچوں کو کال سینٹرز میں بھیجتے ہیںوہ یہ تصدیق ضرورکریں کہ وہ  کون سے کال سینٹر میں کام کر رہے ہیں اور وہاں پر کیا ایکٹیوٹی چل رہی ہے۔,N/A,24_news,11:13:AM
